CustomerKey,MaritalStatus,Unnamed: 3,Gender,Unnamed: 5,YearlyIncome,TotalChildren,NumberChildrenAtHome,HouseOwnerFlag,NumberCarsOwned,CommuteDistance,Region,Age,BikeBuyer
11359,S,,M,,9998.225049,0,0,0,1,0-1 Miles,Pacific,32,1
11360,S,,M,,9998.225049,0,0,1,1,2-5 Miles,Pacific,32,1
11361,M,,F,,9998.225049,0,0,1,2,0-1 Miles,Pacific,33,0
11362,M,,M,,9998.225049,0,0,0,2,0-1 Miles,Pacific,32,0
11363,S,,M,,9998.225049,0,0,0,2,0-1 Miles,Pacific,32,1
11364,S,,F,,9998.225049,1,1,0,0,2-5 Miles,Pacific,30,1
11365,S,,F,,9998.225049,1,1,0,0,1-2 Miles,Pacific,31,1
11366,M,,F,,19998.22505,0,0,1,0,0-1 Miles,Pacific,30,0
11367,M,,M,,19998.22505,0,0,1,0,0-1 Miles,Pacific,31,0
11368,S,,M,,9998.225049,1,1,0,0,1-2 Miles,Pacific,31,1
11369,M,,F,,19998.22505,0,0,0,0,0-1 Miles,Pacific,32,0
11370,M,,F,,19998.22505,0,0,1,0,0-1 Miles,Pacific,32,0
11371,M,,F,,19998.22505,0,0,1,0,0-1 Miles,Pacific,32,0
11372,S,,F,,19998.22505,0,0,1,0,0-1 Miles,Pacific,32,1
11373,M,,F,,29998.22505,1,0,1,0,0-1 Miles,Europe,66,0
11374,S,,M,,29998.22505,1,0,1,0,0-1 Miles,Europe,67,0
11375,M,,M,,29998.22505,1,0,1,0,0-1 Miles,Europe,67,0
11376,S,,M,,39998.22505,1,0,1,0,0-1 Miles,Europe,67,0
11377,M,,M,,29998.22505,4,0,1,0,0-1 Miles,Europe,49,0
11378,S,,F,,9998.225049,1,1,0,1,2-5 Miles,Europe,50,1
11379,M,,M,,9998.225049,1,1,1,1,2-5 Miles,Europe,50,1
11380,S,,M,,19998.22505,2,0,1,1,1-2 Miles,Europe,51,1
11381,M,,F,,19998.22505,2,0,1,1,2-5 Miles,Europe,51,1
11382,M,,M,,19998.22505,2,0,1,1,2-5 Miles,Europe,52,1
11383,M,,F,,29998.22505,3,0,1,0,0-1 Miles,Europe,50,0
11384,M,,F,,29998.22505,3,0,1,0,0-1 Miles,Europe,49,0
11385,S,,M,,29998.22505,3,0,1,0,0-1 Miles,Europe,50,0
11386,M,,F,,29998.22505,3,0,1,0,0-1 Miles,Europe,49,0
11387,S,,F,,39998.22505,3,0,1,0,0-1 Miles,Europe,51,1
11388,M,,M,,39998.22505,3,0,1,0,0-1 Miles,Europe,51,1
11389,S,,M,,9998.225049,1,1,0,1,2-5 Miles,Europe,40,0
11390,S,,F,,9998.225049,1,1,0,1,2-5 Miles,Europe,39,0
11391,S,,F,,9998.225049,2,2,1,0,0-1 Miles,Europe,39,0
11392,S,,M,,9998.225049,2,2,1,0,0-1 Miles,Europe,40,0
11393,S,,M,,9998.225049,2,2,1,0,0-1 Miles,Europe,41,0
11394,S,,M,,9998.225049,2,2,1,0,0-1 Miles,Europe,40,1
11395,S,,F,,29998.22505,0,0,1,0,0-1 Miles,Europe,39,1
11396,M,,M,,9998.225049,2,2,0,1,0-1 Miles,Europe,40,0
11397,S,,F,,19998.22505,0,0,0,1,0-1 Miles,Europe,41,0
11398,S,,M,,29998.22505,0,0,1,0,0-1 Miles,Europe,41,1
11399,S,,F,,29998.22505,1,0,1,0,0-1 Miles,Europe,41,0
11400,S,,M,,39998.22505,0,0,1,0,0-1 Miles,Europe,41,1
11401,M,,F,,39998.22505,0,0,1,0,0-1 Miles,Europe,41,1
11402,M,,F,,39998.22505,0,0,1,0,0-1 Miles,Europe,40,1
11403,S,,F,,39998.22505,0,0,1,0,0-1 Miles,Europe,41,1
11404,S,,F,,9998.225049,3,0,0,2,0-1 Miles,Europe,58,0
11405,S,,F,,9998.225049,3,0,0,2,0-1 Miles,Europe,58,0
11406,M,,F,,19998.22505,2,0,1,1,2-5 Miles,Europe,58,1
11407,M,,M,,19998.22505,2,0,1,1,0-1 Miles,Europe,58,0
11408,M,,M,,9998.225049,2,1,0,2,0-1 Miles,Europe,57,0
11409,S,,F,,9998.225049,2,2,1,1,0-1 Miles,Europe,42,1
11410,M,,M,,19998.22505,1,1,1,0,2-5 Miles,Europe,42,1
11411,M,,M,,79998.22505,3,2,0,1,2-5 Miles,Europe,56,0
11412,S,,F,,79998.22505,4,2,1,1,10+ Miles,Europe,56,1
11413,M,,F,,79998.22505,4,2,0,1,2-5 Miles,Europe,56,1
11414,S,,M,,79998.22505,4,2,1,1,10+ Miles,Europe,56,1
11415,S,,M,,89998.22505,5,0,0,2,10+ Miles,Europe,66,0
11416,M,,F,,59998.22505,3,1,1,4,2-5 Miles,Europe,65,1
11417,M,,F,,69998.22505,5,1,1,2,10+ Miles,Europe,65,1
11418,S,,M,,89998.22505,5,0,0,2,10+ Miles,Europe,65,0
11419,M,,M,,149998.225,3,4,1,4,0-1 Miles,Europe,65,0
11420,M,,M,,99998.22505,2,3,1,4,10+ Miles,Europe,64,1
11421,M,,F,,109998.225,3,4,1,4,5-10 Miles,Europe,64,1
11422,M,,M,,169998.225,4,4,1,3,5-10 Miles,Europe,64,1
11423,M,,F,,79998.22505,4,2,0,1,2-5 Miles,Europe,55,1
11424,M,,F,,79998.22505,4,2,1,2,10+ Miles,Europe,56,0
11425,M,,F,,89998.22505,4,2,1,2,10+ Miles,Europe,56,1
11426,M,,M,,109998.225,3,4,1,4,10+ Miles,Europe,56,0
11427,M,,F,,109998.225,2,5,1,2,10+ Miles,Europe,56,1
11428,S,,F,,119998.225,2,5,1,2,10+ Miles,Europe,57,1
11429,M,,M,,79998.22505,4,1,1,2,10+ Miles,Europe,58,1
11430,M,,F,,89998.22505,4,1,1,2,10+ Miles,Europe,58,0
11431,M,,M,,109998.225,4,5,1,2,10+ Miles,Europe,57,1
11432,M,,F,,79998.22505,4,2,1,2,10+ Miles,Europe,59,1
11433,M,,M,,79998.22505,5,2,0,2,2-5 Miles,Europe,59,1
11434,M,,M,,169998.225,5,5,1,4,0-1 Miles,Europe,59,0
11435,S,,F,,99998.22505,3,4,1,4,10+ Miles,Europe,60,0
11436,M,,F,,159998.225,3,5,0,4,10+ Miles,Europe,59,0
11437,M,,M,,89998.22505,4,1,1,3,10+ Miles,Europe,60,0
11438,M,,F,,129998.225,4,5,1,4,0-1 Miles,Europe,60,0
11439,M,,F,,89998.22505,4,1,0,3,5-10 Miles,Europe,62,1
11440,M,,M,,79998.22505,5,0,0,2,5-10 Miles,Europe,62,0
11441,M,,F,,89998.22505,5,0,0,2,5-10 Miles,Europe,63,0
11442,M,,M,,89998.22505,5,0,1,2,10+ Miles,Europe,62,0
11443,S,,F,,59998.22505,0,0,0,4,2-5 Miles,Pacific,34,1
11444,M,,F,,69998.22505,0,0,1,3,10+ Miles,Pacific,34,1
11445,S,,F,,69998.22505,0,0,0,3,10+ Miles,Pacific,36,1
11446,S,,F,,69998.22505,0,0,0,3,10+ Miles,Pacific,36,1
11447,M,,F,,69998.22505,0,0,1,4,10+ Miles,Pacific,36,1
11448,S,,M,,79998.22505,0,0,1,3,10+ Miles,Pacific,35,1
11449,M,,M,,79998.22505,0,0,1,3,10+ Miles,Pacific,35,1
11450,S,,M,,129998.225,4,5,1,4,0-1 Miles,Pacific,34,1
11451,S,,M,,69998.22505,0,0,0,4,10+ Miles,Pacific,35,1
11452,S,,F,,79998.22505,0,0,0,3,10+ Miles,Pacific,36,1
11453,S,,M,,79998.22505,0,0,0,3,10+ Miles,Pacific,37,1
11454,S,,F,,79998.22505,0,0,0,3,10+ Miles,Pacific,36,1
11455,M,,M,,99998.22505,0,5,1,2,10+ Miles,Pacific,36,1
11456,M,,M,,119998.225,5,5,1,4,10+ Miles,Pacific,36,1
11457,M,,F,,89998.22505,0,0,1,3,10+ Miles,Pacific,37,1
11458,M,,F,,99998.22505,0,5,1,2,10+ Miles,Pacific,37,0
11459,S,,F,,79998.22505,0,0,0,3,10+ Miles,Pacific,37,1
11460,S,,M,,89998.22505,0,0,0,3,10+ Miles,Pacific,37,1
11461,S,,M,,89998.22505,0,0,0,3,10+ Miles,Pacific,38,1
11462,M,,F,,109998.225,0,5,1,4,10+ Miles,Pacific,38,1
11463,M,,F,,109998.225,0,5,0,4,10+ Miles,Pacific,38,0
11464,M,,M,,89998.22505,0,0,1,4,10+ Miles,Pacific,38,1
11465,M,,M,,89998.22505,0,0,0,4,10+ Miles,Pacific,39,1
11466,M,,M,,149998.225,0,5,1,4,10+ Miles,Pacific,39,0
11467,M,,M,,169998.225,1,5,1,4,0-1 Miles,Pacific,40,0
11468,M,,F,,39998.22505,1,1,1,0,1-2 Miles,Europe,35,1
11469,S,,M,,9998.225049,0,0,0,2,1-2 Miles,Europe,37,0
11470,S,,M,,19998.22505,0,0,0,2,0-1 Miles,Europe,36,1
11471,S,,F,,29998.22505,0,0,1,1,2-5 Miles,Europe,36,0
11472,S,,M,,59998.22505,3,2,1,2,5-10 Miles,Pacific,47,1
11473,S,,F,,19998.22505,0,0,0,2,1-2 Miles,Europe,30,0
11474,S,,M,,19998.22505,0,0,1,2,1-2 Miles,Europe,30,0
11475,S,,M,,29998.22505,0,0,0,1,1-2 Miles,Europe,31,0
11476,M,,F,,39998.22505,1,1,1,0,1-2 Miles,Europe,35,0
11477,S,,M,,29998.22505,0,0,0,1,1-2 Miles,Europe,37,0
11478,S,,M,,29998.22505,0,0,0,1,2-5 Miles,Europe,37,0
11479,M,,M,,39998.22505,1,1,1,0,1-2 Miles,Europe,37,1
11480,M,,F,,39998.22505,1,1,1,0,1-2 Miles,Europe,37,1
11481,M,,F,,39998.22505,1,1,1,0,1-2 Miles,Europe,37,1
11482,S,,F,,29998.22505,0,0,0,1,1-2 Miles,Europe,38,1
11483,M,,M,,39998.22505,1,1,1,1,0-1 Miles,Europe,38,1
11484,S,,M,,39998.22505,2,2,1,0,0-1 Miles,Europe,38,1
11485,M,,M,,39998.22505,2,2,0,0,0-1 Miles,Europe,38,1
11486,S,,F,,9998.225049,0,0,1,2,1-2 Miles,Europe,39,0
11487,S,,F,,9998.225049,0,0,0,2,1-2 Miles,Europe,39,0
11488,S,,M,,19998.22505,0,0,1,2,1-2 Miles,Europe,38,1
11489,S,,F,,19998.22505,0,0,0,2,1-2 Miles,Europe,39,1
11490,S,,M,,19998.22505,0,0,0,2,0-1 Miles,Europe,39,0
11491,M,,M,,19998.22505,0,0,0,2,0-1 Miles,Europe,39,1
11492,S,,M,,29998.22505,0,0,0,1,2-5 Miles,Europe,38,1
11493,S,,F,,39998.22505,2,2,1,0,1-2 Miles,Europe,39,1
11494,S,,M,,39998.22505,2,2,1,0,1-2 Miles,Europe,40,1
11495,S,,M,,39998.22505,2,2,1,1,1-2 Miles,Europe,39,0
11496,S,,M,,39998.22505,2,2,1,2,0-1 Miles,Europe,39,1
11497,S,,F,,39998.22505,2,2,1,2,1-2 Miles,Europe,39,0
11498,S,,M,,39998.22505,3,3,1,2,1-2 Miles,North America,36,0
11499,S,,M,,39998.22505,3,3,1,2,1-2 Miles,North America,35,0
11500,S,,F,,39998.22505,0,0,1,0,0-1 Miles,North America,35,0
11501,S,,F,,39998.22505,3,3,1,2,1-2 Miles,North America,35,0
11502,S,,M,,39998.22505,4,4,1,1,0-1 Miles,North America,35,0
11503,M,,M,,49998.22505,1,0,1,0,1-2 Miles,North America,79,0
11504,M,,F,,39998.22505,1,0,1,1,0-1 Miles,North America,79,0
11505,S,,F,,59998.22505,0,0,1,0,1-2 Miles,North America,44,0
11506,S,,M,,59998.22505,0,0,0,0,0-1 Miles,North America,44,0
11507,S,,F,,59998.22505,0,0,1,0,1-2 Miles,North America,43,0
11508,S,,F,,59998.22505,0,0,1,0,1-2 Miles,North America,44,0
11509,M,,F,,29998.22505,1,0,1,1,5-10 Miles,North America,57,0
11510,M,,M,,29998.22505,1,0,1,1,1-2 Miles,North America,57,0
11511,M,,M,,29998.22505,1,0,1,1,2-5 Miles,North America,57,0
11512,S,,F,,19998.22505,3,0,1,2,1-2 Miles,North America,56,1
11513,S,,F,,19998.22505,3,0,0,2,1-2 Miles,North America,55,1
11514,M,,M,,29998.22505,1,0,1,1,2-5 Miles,North America,56,0
11515,M,,F,,29998.22505,1,0,1,1,2-5 Miles,North America,56,1
11516,M,,F,,29998.22505,1,0,1,1,2-5 Miles,North America,55,1
11517,M,,F,,39998.22505,1,0,1,1,0-1 Miles,North America,56,0
11518,M,,M,,39998.22505,1,0,1,1,0-1 Miles,North America,55,0
11519,M,,M,,39998.22505,1,0,1,1,1-2 Miles,North America,55,0
11520,M,,F,,39998.22505,1,0,1,1,0-1 Miles,North America,55,0
11521,M,,F,,39998.22505,1,0,1,1,0-1 Miles,North America,54,0
11522,M,,M,,79998.22505,5,0,1,0,0-1 Miles,North America,54,1
11523,M,,M,,39998.22505,1,0,1,1,0-1 Miles,North America,54,1
11524,M,,F,,39998.22505,1,0,1,1,1-2 Miles,North America,54,0
11525,M,,F,,39998.22505,1,0,1,1,0-1 Miles,North America,54,1
11526,M,,F,,39998.22505,1,0,1,1,1-2 Miles,North America,54,1
11527,M,,F,,39998.22505,1,0,1,1,1-2 Miles,North America,54,0
11528,M,,F,,39998.22505,1,0,1,1,1-2 Miles,North America,53,1
11529,M,,M,,39998.22505,1,0,1,1,1-2 Miles,North America,52,1
11530,M,,M,,39998.22505,1,0,1,1,1-2 Miles,North America,53,0
11531,M,,F,,39998.22505,1,0,1,1,0-1 Miles,North America,53,1
11532,M,,F,,39998.22505,1,0,1,1,1-2 Miles,North America,53,0
11533,M,,F,,39998.22505,1,0,1,1,1-2 Miles,North America,53,0
11534,S,,M,,59998.22505,4,0,1,0,1-2 Miles,North America,51,1
11535,M,,M,,59998.22505,4,0,1,0,0-1 Miles,North America,52,1
11536,M,,M,,59998.22505,4,0,1,0,1-2 Miles,North America,52,1
11537,M,,M,,59998.22505,4,0,1,0,0-1 Miles,North America,52,1
11538,S,,F,,59998.22505,4,0,0,0,0-1 Miles,North America,51,1
11539,M,,M,,59998.22505,4,0,1,0,1-2 Miles,North America,51,1
11540,S,,M,,59998.22505,4,0,1,0,1-2 Miles,North America,51,1
11541,S,,M,,59998.22505,4,0,0,0,0-1 Miles,North America,51,1
11542,S,,M,,19998.22505,1,1,0,0,0-1 Miles,Europe,42,0
11543,M,,F,,19998.22505,1,1,1,1,2-5 Miles,Europe,42,0
11544,M,,M,,29998.22505,1,0,1,0,1-2 Miles,Europe,42,0
11545,M,,M,,29998.22505,1,0,1,0,0-1 Miles,Europe,42,0
11546,M,,F,,29998.22505,1,1,1,0,2-5 Miles,Europe,42,1
11547,M,,F,,39998.22505,0,0,1,0,0-1 Miles,Europe,42,1
11548,S,,M,,39998.22505,0,0,1,0,0-1 Miles,Europe,41,1
11549,M,,F,,39998.22505,0,0,1,0,0-1 Miles,Europe,42,1
11550,S,,F,,39998.22505,0,0,1,0,0-1 Miles,Europe,42,1
11551,S,,M,,9998.225049,3,3,1,1,0-1 Miles,Europe,43,0
11552,S,,M,,19998.22505,1,1,0,1,1-2 Miles,Europe,43,0
11553,M,,F,,19998.22505,1,1,1,1,2-5 Miles,Europe,43,0
11554,S,,F,,9998.225049,4,0,1,2,0-1 Miles,Europe,83,0
11555,M,,F,,39998.22505,1,0,1,0,0-1 Miles,Europe,84,0
11556,M,,M,,19998.22505,1,1,1,1,2-5 Miles,Europe,43,0
11557,S,,F,,29998.22505,1,1,0,0,1-2 Miles,Europe,43,0
11558,S,,M,,29998.22505,1,1,0,0,0-1 Miles,Europe,43,0
11559,S,,M,,29998.22505,1,1,0,1,0-1 Miles,Europe,42,0
11560,S,,F,,29998.22505,1,1,0,1,1-2 Miles,Europe,43,0
11561,S,,F,,9998.225049,5,5,1,2,0-1 Miles,Europe,44,1
11562,M,,M,,19998.22505,1,1,1,1,2-5 Miles,Europe,44,0
11563,S,,M,,19998.22505,1,1,0,1,2-5 Miles,Europe,44,0
11564,S,,M,,19998.22505,1,1,0,2,0-1 Miles,Europe,44,1
11565,S,,M,,19998.22505,2,2,1,0,0-1 Miles,Europe,44,0
11566,M,,F,,39998.22505,0,0,1,0,0-1 Miles,Europe,43,0
11567,M,,F,,39998.22505,0,0,1,0,0-1 Miles,Europe,42,0
11568,S,,F,,19998.22505,2,2,1,0,0-1 Miles,Europe,43,1
11569,M,,M,,29998.22505,1,1,1,1,2-5 Miles,Europe,44,0
11570,M,,F,,29998.22505,1,1,1,2,0-1 Miles,Europe,44,1
11571,M,,M,,29998.22505,1,1,1,2,0-1 Miles,Europe,44,1
11572,M,,M,,29998.22505,1,1,1,2,0-1 Miles,Europe,44,1
11573,S,,F,,19998.22505,2,2,1,1,0-1 Miles,Europe,44,0
11574,S,,F,,19998.22505,2,2,1,1,0-1 Miles,Europe,45,0
11575,S,,M,,19998.22505,2,2,1,2,0-1 Miles,Europe,45,1
11576,M,,M,,29998.22505,1,1,1,2,0-1 Miles,Europe,45,1
11577,M,,F,,29998.22505,1,1,1,2,0-1 Miles,Europe,44,1
11578,S,,F,,9998.225049,3,2,1,2,0-1 Miles,Europe,45,1
11579,S,,M,,19998.22505,3,3,1,1,0-1 Miles,Europe,46,0
11580,M,,M,,29998.22505,1,0,1,1,2-5 Miles,Europe,77,0
11581,M,,F,,39998.22505,0,0,1,0,0-1 Miles,Europe,44,0
11582,S,,F,,29998.22505,2,2,1,0,0-1 Miles,Europe,47,1
11583,S,,F,,29998.22505,2,2,1,0,0-1 Miles,Europe,44,1
11584,M,,M,,39998.22505,1,0,1,0,0-1 Miles,Europe,44,0
11585,M,,F,,39998.22505,1,0,1,0,0-1 Miles,Europe,45,0
11586,M,,M,,39998.22505,1,0,1,0,0-1 Miles,Europe,44,0
11587,S,,M,,29998.22505,2,2,1,2,0-1 Miles,Europe,45,1
11588,M,,F,,29998.22505,2,2,0,2,0-1 Miles,Europe,46,1
11589,M,,F,,39998.22505,1,0,1,0,0-1 Miles,Europe,46,0
11590,S,,F,,29998.22505,2,2,1,2,0-1 Miles,Europe,46,1
11591,S,,F,,29998.22505,3,3,1,0,0-1 Miles,Europe,47,1
11592,S,,M,,19998.22505,0,0,0,1,2-5 Miles,Europe,32,1
11593,S,,M,,19998.22505,0,0,1,1,2-5 Miles,Europe,33,1
11594,S,,M,,19998.22505,4,4,1,2,0-1 Miles,Europe,30,0
11595,S,,M,,19998.22505,5,5,1,3,0-1 Miles,Europe,31,0
11596,M,,M,,39998.22505,1,0,1,0,0-1 Miles,Europe,47,0
11597,S,,F,,29998.22505,3,3,1,2,0-1 Miles,Europe,32,0
11598,S,,F,,29998.22505,3,3,1,3,0-1 Miles,Europe,32,1
11599,S,,F,,19998.22505,0,0,0,1,1-2 Miles,Europe,32,1
11600,S,,F,,29998.22505,0,0,0,1,2-5 Miles,Europe,33,0
11601,S,,M,,29998.22505,0,0,1,1,2-5 Miles,Europe,33,1
11602,S,,M,,29998.22505,0,0,0,1,2-5 Miles,Europe,33,0
11603,S,,M,,29998.22505,0,0,0,1,0-1 Miles,Europe,33,1
11604,S,,M,,29998.22505,0,0,1,1,2-5 Miles,Europe,33,1
11605,S,,F,,19998.22505,0,0,0,1,1-2 Miles,Europe,33,1
11606,S,,F,,9998.225049,0,0,0,2,0-1 Miles,Europe,35,1
11607,S,,M,,19998.22505,0,0,1,1,2-5 Miles,Europe,35,1
11608,S,,M,,19998.22505,0,0,0,1,5-10 Miles,Europe,34,0
11609,S,,M,,29998.22505,0,0,0,1,0-1 Miles,Europe,34,1
11610,S,,M,,29998.22505,0,0,0,1,0-1 Miles,Europe,35,1
11611,M,,M,,19998.22505,0,0,0,1,2-5 Miles,Europe,36,1
11612,S,,M,,19998.22505,0,0,0,2,0-1 Miles,Europe,35,1
11613,S,,F,,29998.22505,0,0,0,1,0-1 Miles,Europe,34,1
11614,S,,F,,29998.22505,0,0,0,1,2-5 Miles,Europe,35,1
11615,M,,M,,39998.22505,1,1,1,0,1-2 Miles,Europe,34,1
11616,M,,F,,39998.22505,1,1,1,0,1-2 Miles,Europe,35,1
11617,S,,M,,59998.22505,4,0,0,0,0-1 Miles,North America,51,1
11618,M,,M,,59998.22505,4,0,1,0,1-2 Miles,North America,51,1
11619,S,,F,,49998.22505,0,0,1,0,1-2 Miles,North America,37,0
11620,S,,F,,49998.22505,0,0,1,0,0-1 Miles,North America,37,0
11621,S,,F,,49998.22505,0,0,0,0,0-1 Miles,North America,37,0
11622,M,,M,,49998.22505,0,0,1,0,0-1 Miles,North America,36,0
11623,S,,F,,49998.22505,1,0,1,0,1-2 Miles,North America,37,1
11624,S,,M,,49998.22505,1,0,1,0,1-2 Miles,North America,37,1
11625,M,,M,,49998.22505,1,0,1,0,1-2 Miles,North America,37,1
11626,M,,F,,49998.22505,1,0,1,0,0-1 Miles,North America,37,1
11627,M,,M,,59998.22505,1,0,1,0,0-1 Miles,North America,37,0
11628,S,,F,,39998.22505,1,0,1,0,1-2 Miles,North America,38,1
11629,S,,M,,39998.22505,4,4,1,3,10+ Miles,North America,39,1
11630,M,,F,,59998.22505,1,0,1,0,0-1 Miles,North America,38,1
11631,M,,M,,59998.22505,1,1,1,0,0-1 Miles,North America,39,0
11632,M,,F,,59998.22505,1,1,1,0,1-2 Miles,North America,39,0
11633,M,,M,,39998.22505,1,1,1,0,0-1 Miles,North America,38,0
11634,M,,M,,59998.22505,1,0,1,0,2-5 Miles,North America,38,0
11635,M,,M,,59998.22505,1,0,1,0,2-5 Miles,North America,38,0
11636,S,,F,,59998.22505,1,0,1,0,2-5 Miles,North America,37,0
11637,M,,F,,69998.22505,1,0,1,0,2-5 Miles,North America,38,0
11638,M,,M,,69998.22505,1,0,1,0,0-1 Miles,North America,38,0
11639,M,,F,,69998.22505,1,0,1,0,2-5 Miles,North America,37,0
11640,M,,F,,49998.22505,1,1,1,0,2-5 Miles,North America,40,0
11641,M,,M,,49998.22505,1,1,1,0,0-1 Miles,North America,40,0
11642,M,,F,,49998.22505,1,1,1,1,2-5 Miles,North America,39,0
11643,M,,F,,49998.22505,1,1,1,1,2-5 Miles,North America,40,0
11644,S,,M,,39998.22505,2,2,1,0,2-5 Miles,North America,40,0
11645,S,,F,,39998.22505,2,2,1,0,2-5 Miles,North America,40,0
11646,S,,F,,39998.22505,2,2,1,0,2-5 Miles,North America,41,0
11647,S,,M,,39998.22505,2,2,0,0,0-1 Miles,North America,40,1
11648,S,,M,,59998.22505,1,0,1,0,2-5 Miles,North America,41,0
11649,M,,M,,59998.22505,1,0,1,0,2-5 Miles,North America,41,0
11650,M,,M,,59998.22505,1,0,1,0,0-1 Miles,North America,41,0
11651,M,,F,,59998.22505,1,0,1,0,2-5 Miles,North America,38,0
11652,M,,M,,59998.22505,1,0,1,0,0-1 Miles,North America,39,0
11653,S,,F,,59998.22505,1,0,1,0,2-5 Miles,North America,39,0
11654,M,,F,,59998.22505,1,0,1,0,2-5 Miles,North America,38,1
11655,S,,F,,69998.22505,2,0,1,0,2-5 Miles,North America,39,0
11656,M,,F,,69998.22505,3,0,1,0,2-5 Miles,North America,38,0
11657,M,,F,,69998.22505,3,0,1,0,2-5 Miles,North America,39,0
11658,M,,M,,59998.22505,1,0,1,0,0-1 Miles,North America,41,0
11659,S,,M,,59998.22505,1,0,1,0,2-5 Miles,North America,41,0
11660,M,,F,,59998.22505,1,0,1,0,2-5 Miles,North America,41,0
11661,S,,M,,59998.22505,1,0,1,0,2-5 Miles,North America,40,0
11662,S,,M,,59998.22505,2,0,1,0,2-5 Miles,North America,40,0
11663,M,,M,,69998.22505,4,0,1,0,0-1 Miles,North America,40,1
11664,S,,F,,69998.22505,4,0,1,0,2-5 Miles,North America,40,1
11665,M,,F,,69998.22505,4,0,1,0,2-5 Miles,North America,39,1
11666,M,,M,,79998.22505,2,0,1,0,0-1 Miles,North America,39,1
11667,M,,M,,69998.22505,2,2,1,1,2-5 Miles,North America,43,0
11668,S,,F,,69998.22505,2,2,1,1,2-5 Miles,North America,43,0
11669,S,,F,,69998.22505,2,2,1,1,2-5 Miles,North America,42,0
11670,S,,F,,69998.22505,2,2,1,1,2-5 Miles,North America,42,0
11671,S,,F,,59998.22505,3,3,0,0,0-1 Miles,North America,44,1
11672,M,,M,,59998.22505,3,3,1,1,2-5 Miles,North America,43,0
11673,S,,F,,59998.22505,3,3,1,1,0-1 Miles,North America,44,0
11674,M,,F,,59998.22505,0,0,1,0,2-5 Miles,North America,44,0
11675,S,,M,,69998.22505,4,0,1,0,2-5 Miles,North America,44,1
11676,M,,M,,79998.22505,0,0,1,0,0-1 Miles,North America,44,0
11677,S,,M,,59998.22505,2,0,1,0,2-5 Miles,North America,40,0
11678,M,,M,,69998.22505,5,0,1,0,2-5 Miles,North America,41,1
11679,M,,M,,69998.22505,5,5,1,2,2-5 Miles,North America,41,0
11680,M,,F,,69998.22505,5,5,1,2,0-1 Miles,North America,41,0
11681,M,,F,,69998.22505,5,5,1,2,2-5 Miles,North America,41,0
11682,M,,F,,69998.22505,5,5,0,2,0-1 Miles,North America,41,0
11683,M,,M,,79998.22505,2,0,1,0,0-1 Miles,North America,41,1
11684,S,,M,,39998.22505,0,0,0,1,2-5 Miles,North America,44,0
11685,M,,M,,39998.22505,0,0,0,1,0-1 Miles,North America,45,0
11686,S,,M,,39998.22505,0,0,0,1,2-5 Miles,North America,45,0
11687,S,,M,,39998.22505,0,0,0,1,0-1 Miles,North America,45,0
11688,S,,F,,79998.22505,3,3,1,2,2-5 Miles,North America,44,1
11689,M,,M,,79998.22505,3,3,1,2,2-5 Miles,North America,45,0
11690,M,,F,,59998.22505,0,0,1,0,2-5 Miles,North America,45,1
11691,S,,F,,39998.22505,0,0,0,1,2-5 Miles,North America,46,0
11692,M,,M,,39998.22505,0,0,0,1,0-1 Miles,North America,46,0
11693,S,,F,,49998.22505,4,4,0,2,0-1 Miles,North America,45,1
11694,M,,M,,49998.22505,4,4,1,4,10+ Miles,North America,46,0
11695,M,,M,,49998.22505,5,5,1,3,5-10 Miles,North America,46,0
11696,S,,F,,49998.22505,5,5,1,3,5-10 Miles,North America,46,1
11697,M,,M,,49998.22505,4,2,1,2,0-1 Miles,North America,46,0
11698,M,,M,,49998.22505,4,2,1,2,2-5 Miles,North America,45,0
11699,S,,M,,59998.22505,4,2,0,2,0-1 Miles,North America,47,0
11700,S,,M,,59998.22505,4,2,0,2,0-1 Miles,North America,46,0
11701,M,,M,,59998.22505,4,2,1,2,2-5 Miles,North America,47,0
11702,S,,F,,59998.22505,4,2,1,2,0-1 Miles,North America,46,0
11703,S,,F,,59998.22505,0,0,0,1,0-1 Miles,North America,42,0
11704,S,,M,,59998.22505,0,0,0,1,2-5 Miles,North America,42,0
11705,S,,F,,59998.22505,2,2,1,0,2-5 Miles,North America,42,1
11706,M,,M,,59998.22505,4,2,1,2,2-5 Miles,North America,47,0
11707,S,,F,,59998.22505,4,2,1,3,0-1 Miles,North America,46,1
11708,S,,F,,59998.22505,4,2,1,3,2-5 Miles,North America,46,1
11709,S,,F,,59998.22505,3,2,0,0,0-1 Miles,North America,47,0
11710,M,,F,,39998.22505,3,2,1,2,2-5 Miles,North America,48,0
11711,S,,M,,69998.22505,1,0,0,1,0-1 Miles,North America,47,0
11712,M,,F,,69998.22505,1,0,1,1,2-5 Miles,North America,47,0
11713,M,,M,,69998.22505,1,0,1,1,0-1 Miles,North America,48,0
11714,M,,F,,69998.22505,1,0,1,1,2-5 Miles,North America,47,0
11715,M,,F,,69998.22505,1,0,1,1,2-5 Miles,North America,47,0
11716,S,,M,,39998.22505,4,2,1,2,2-5 Miles,North America,48,0
11717,M,,M,,59998.22505,1,0,0,1,0-1 Miles,North America,49,0
11718,M,,F,,59998.22505,1,0,1,1,0-1 Miles,North America,48,0
